GRAVEDAD,FECHA,AÑO,HORA,JORNADA,DIA_SEMANA,BARRIOS_CORREGIMIENTO_VIA,DIRECCION,ZONA,AUTORIDAD,LAT,LONG,HIPOTESIS,CONDICION_DE_LA_VICTIMA,CLASE_DE_SINIESTRO,LESIONADO,HOMICIDIOS,CLINICA,SITIO,CLASE_DE_VEHICULO,MARCA,MATRICULA,TIPO_DE_SERVICIO,EMPRESA, , .1
DAÑOS,11/13/2020 12:00:00 AM,2020,1899-12-31T23:10:00.000,NOCHE,5_VIERNES,LOPEZ,CARRERA 31 CALLE 38,URBANA,TECNICO,3.52931,-76.30788,TRANSITAR EN CON TRAVIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,FORD,BOGOTA,PARTICULAR,NO APLICA,,
DAÑOS,11/13/2020 12:00:00 AM,2020,1899-12-31T23:10:00.000,NOCHE,5_VIERNES,LOPEZ,CARRERA 31 CALLE 38,URBANA,TECNICO,3.52931,-76.30788,TRANSITAR EN CON TRAVIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,SUZUKI,CALI,PARTICULAR,NO APLICA,,
HERIDOS,11/13/2020 12:00:00 AM,2020,1899-12-31T20:30:00.000,NOCHE,5_VIERNES,PRADO,CARRERA 1 CALLE 33 -47,URBANA,TECNICO,3.52867,-76.2773,POR ESTABLECER,MOTOCICLISTA,CHOQUE,1,NO APLICA,RAUL,NO APLICA,MOTO,JIANLING,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,11/13/2020 12:00:00 AM,2020,1899-12-31T20:30:00.000,NOCHE,5_VIERNES,PRADO,CARRERA 1 CALLE 33 -47,URBANA,TECNICO,3.52867,-76.2773,POR ESTABLECER,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,AKT,PRADERA,PARTICULAR,NO APLICA,,
DAÑOS,11/15/2020 12:00:00 AM,2020,1899-12-31T11:10:00.000,MAÑANA,7_DOMINGO,MERCEDES,CARRERA 28 CALLE 54,URBANA,TECNICO,3.54665,-76.29571,FRENAR BRUSCAMENTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,CHEVROLET,IBAGUE,PARTICULAR,NO APLICA,,
DAÑOS,11/15/2020 12:00:00 AM,2020,1899-12-31T11:10:00.000,MAÑANA,7_DOMINGO,MERCEDES,CARRERA 28 CALLE 54,URBANA,TECNICO,3.54665,-76.29571,FRENAR BRUSCAMENTE,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,11/14/2020 12:00:00 AM,2020,1899-12-31T18:00:00.000,NOCHE,6_SABADO,ALTAMIRA,CALLE 47 CARRERA 19,URBANA,TECNICO,3.54259,-76.29101,NO MANTENER DISTANCIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,CAMIONETA,TOYOTA,PALMIRA,PARTICULAR,NO APLICA,,
HERIDOS,11/14/2020 12:00:00 AM,2020,1899-12-31T18:00:00.000,NOCHE,6_SABADO,ALTAMIRA,CALLE 47 CARRERA 19,URBANA,TECNICO,3.54259,-76.29101,NO MANTENER DISTANCIA,CICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,BICICLETA,TRICICLO,NO APLICA,PARTICULAR,NO APLICA,,
HERIDOS,11/14/2020 12:00:00 AM,2020,1899-12-31T18:00:00.000,NOCHE,6_SABADO,ALTAMIRA,CALLE 47 CARRERA 19,URBANA,TECNICO,3.54259,-76.29101,NO MANTENER DISTANCIA,ACOMPAÑANTE CICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,11/14/2020 12:00:00 AM,2020,1899-12-31T19:00:00.000,NOCHE,6_SABADO,NUEVO,CARRERA 33A CALLE 23,URBANA,TECNICO,3.5217,-76.30491,SEMAFORO EN ROJO,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,HONDA,GUACARI,PARTICULAR,NO APLICA,,
HERIDOS,11/14/2020 12:00:00 AM,2020,1899-12-31T19:00:00.000,NOCHE,6_SABADO,NUEVO,CARRERA 33A CALLE 23,URBANA,TECNICO,3.5217,-76.30491,SEMAFORO EN ROJO,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MOTO,HONDA,FLORIDA,PARTICULAR,NO APLICA,,
HERIDOS,11/14/2020 12:00:00 AM,2020,1899-12-31T19:00:00.000,NOCHE,6_SABADO,NUEVO,CARRERA 33A CALLE 23,URBANA,TECNICO,3.5217,-76.30491,SEMAFORO EN ROJO,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,11/14/2020 12:00:00 AM,2020,1899-12-31T22:50:00.000,NOCHE,6_SABADO,RECREO,CARRERA 24 CALLE 21,URBANA,TECNICO,3.519e-05,-76.29586,NO RESPETAR PRELACION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,CHEVROLET,CALI,PARTICULAR,NO APLICA,,
HERIDOS,11/14/2020 12:00:00 AM,2020,1899-12-31T22:50:00.000,NOCHE,6_SABADO,RECREO,CARRERA 24 CALLE 21,URBANA,TECNICO,3.519e-05,-76.29586,NO RESPETAR PRELACION,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,KEEWAY,PRADERA,PARTICULAR,NO APLICA,,
HERIDOS,11/14/2020 12:00:00 AM,2020,1899-12-31T22:50:00.000,NOCHE,6_SABADO,RECREO,CARRERA 24 CALLE 21,URBANA,TECNICO,3.519e-05,-76.29586,NO RESPETAR PRELACION,ACOMPAÑANTE MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,11/15/2020 12:00:00 AM,2020,1899-12-31T21:15:00.000,NOCHE,7_DOMINGO,RECREO,CARRERA 24 CALLE 18,URBANA,TECNICO,3.51685,-76.29586,SEMAFORO EN ROJO,MOTOCICLISTA,CHOQUE,1,NO APLICA,PALMIRA,NO APLICA,MOTO,SUZUKI,CALI,PARTICULAR,NO APLICA,,
HERIDOS,11/15/2020 12:00:00 AM,2020,1899-12-31T21:15:00.000,NOCHE,7_DOMINGO,RECREO,CARRERA 24 CALLE 18,URBANA,TECNICO,3.51685,-76.29586,SEMAFORO EN ROJO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,MOTO,KIMCO,CALI,PARTICULAR,NO APLICA,,
DAÑOS,11/15/2020 12:00:00 AM,2020,1899-12-31T19:20:00.000,NOCHE,7_DOMINGO,VERSALLE S,CALLE 42 CARRERA 28,URBANA,TECNICO,3.53801,-76.29739,NO ESTAR PENDIENTE DE LA VIA,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,HYUNDAI,CALI,PARTICULAR,NO APLICA,,
DAÑOS,11/15/2020 12:00:00 AM,2020,1899-12-31T21:00:00.000,NOCHE,7_DOMINGO,POBLADO,CALLE 44 CARRERA 13,URBANA,TECNICO,3.53937,-76.28600,INVADIR CARRIL SENTIDO CONTRARIO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,KIA,CALI,PARTICULAR,NO APLICA,,
DAÑOS,11/15/2020 12:00:00 AM,2020,1899-12-31T21:00:00.000,NOCHE,7_DOMINGO,POBLADO,CALLE 44 CARRERA 13,URBANA,TECNICO,3.53937,-76.28600,INVADIR CARRIL SENTIDO CONTRARIO,NO APLICA,CHOQUE,NO APLICA,NO APLICA,NO APLICA,NO APLICA,AUTOMOVIL,RENAULT,CALI,PARTICULAR,NO APLICA,,
HERIDOS,11/16/2020 12:00:00 AM,2020,1899-12-31T15:40:00.000,TARDE,1_LUNES,ZAMORANO,CARRERA 28 CALLE 60,URBANA,TECNICO,3.5502,-76.29437,PERDIDA DEL CONTROL,CONDUCTOR,CHOQUE,1,NO APLICA,PALMA,NO APLICA,MICROBUS,IVECO,SANTANDER,PUBLICO,TRANS YUMBO,,
HERIDOS,11/16/2020 12:00:00 AM,2020,1899-12-31T15:40:00.000,TARDE,1_LUNES,ZAMORANO,CARRERA 28 CALLE 60,URBANA,TECNICO,3.5502,-76.29437,PERDIDA DEL CONTROL,PASAJERO,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,11/16/2020 12:00:00 AM,2020,1899-12-31T15:40:00.000,TARDE,1_LUNES,ZAMORANO,CARRERA 28 CALLE 60,URBANA,TECNICO,3.5502,-76.29437,PERDIDA DEL CONTROL,PASAJERO,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,11/16/2020 12:00:00 AM,2020,1899-12-31T15:40:00.000,TARDE,1_LUNES,ZAMORANO,CARRERA 28 CALLE 60,URBANA,TECNICO,3.5502,-76.29437,PERDIDA DEL CONTROL,PASAJERO,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
HERIDOS,11/16/2020 12:00:00 AM,2020,1899-12-31T15:40:00.000,TARDE,1_LUNES,ZAMORANO,CARRERA 28 CALLE 60,URBANA,TECNICO,3.5502,-76.29437,PERDIDA DEL CONTROL,PASAJERO,CHOQUE,1,NO APLICA,PALMA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,
